10623,Estimates,Aruba,13,533,Country/Area,915,1993,   3,   3,   3,   2,   3,   3,   4,   4,   3,   2,   2,   2,   1,   1,   1,   1,   0,   0,   0,   0,   0
10624,Estimates,Aruba,13,533,Country/Area,915,1994,   3,   3,   3,   2,   3,   3,   4,   4,   3,   3,   2,   2,   1,   1,   1,   1,   0,   0,   0,   0,   0
10625,Estimates,Aruba,13,533,Country/Area,915,1995,   3,   3,   3,   2,   3,   3,   4,   4,   3,   3,   2,   2,   1,   1,   1,   1,   0,   0,   0,   0,   0
10626,Estimates,Aruba,13,533,Country/Area,915,1996,   4,   3,   3,   3,   3,   3,   4,   4,   4,   3,   2,   2,   2,   1,   1,   1,   0,   0,   0,   0,   0
10627,Estimates,Aruba,13,533,Country/Area,915,1997,   4,   3,   3,   3,   3,   3,   4,   4,   4,   3,   2,   2,   2,   1,   1,   1,   0,   0,   0,   0,   0
10628,Estimates,Aruba,13,533,Country/Area,915,1998,   4,   3,   3,   3,   3,   3,   4,   4,   4,   3,   3,   2,   2,   1,   1,   1,   0,   0,   0,   0,   0
10629,Estimates,Aruba,13,533,Country/Area,915,1999,   3,   4,   3,   3,   3,   3,   4,   5,   4,   3,   3,   2,   2,   1,   1,   1,   1,   0,   0,   0,   0
10630,Estimates,Aruba,13,533,Country/Area,915,2000,   3,   4,   3,   3,   3,   3,   4,   5,   4,   4,   3,   2,   2,   1,   1,   1,   1,   0,   0,   0,   0
10631,Estimates,Aruba,13,533,Country/Area,915,2001,   3,   4,   3,   3,   3,   3,   4,   5,   5,   4,   3,   2,   2,   2,   1,   1,   1,   0,   0,   0,   0
10632,Estimates,Aruba,13,533,Country/Area,915,2002,   3,   4,   4,   3,   3,   3,   4,   5,   5,   4,   3,   2,   2,   2,   1,   1,   0,   0,   0,   0,   0
10633,Estimates,Aruba,13,533,Country/Area,915,2003,   3,   4,   4,   3,   3,   3,   4,   5,   5,   4,   3,   3,   2,   2,   1,   1,   0,   0,   0,   0,   0
10634,Estimates,Aruba,13,533,Country/Area,915,2004,   3,   4,   4,   4,   3,   3,   4,   5,   5,   5,   4,   3,   2,   2,   1,   1,   0,   0,   0,   0,   0
10635,Estimates,Aruba,13,533,Country/Area,915,2005,   3,   4,   4,   4,   3,   3,   4,   5,   5,   5,   4,   3,   2,   2,   1,   1,   0,   0,   0,   0,   0
10636,Estimates,Aruba,13,533,Country/Area,915,2006,   3,   4,   4,   4,   3,   3,   4,   4,   5,   5,   4,   3,   2,   2,   1,   1,   0,   0,   0,   0,   0
10637,Estimates,Aruba,13,533,Country/Area,915,2007,   3,   4,   4,   3,   3,   3,   4,   4,   5,   5,   4,   3,   2,   2,   2,   1,   1,   0,   0,   0,   0
10638,Estimates,Aruba,13,533,Country/Area,915,2008,   3,   3,   4,   3,   3,   3,   4,   4,   5,   5,   4,   3,   2,   2,   2,   1,   1,   0,   0,   0,   0
10639,Estimates,Aruba,13,533,Country/Area,915,2009,   3,   3,   4,   3,   3,   3,   4,   4,   5,   5,   4,   4,   3,   2,   2,   1,   1,   0,   0,   0,   0
10640,Estimates,Aruba,13,533,Country/Area,915,2010,   3,   3,   4,   4,   3,   3,   4,   4,   4,   5,   4,   4,   3,   2,   2,   1,   1,   0,   0,   0,   0
10641,Estimates,Aruba,13,533,Country/Area,915,2011,   3,   3,   4,   4,   3,   3,   3,   4,   4,   5,   5,   4,   3,   2,   2,   1,   1,   0,   0,   0,   0
10642,Estimates,Aruba,13,533,Country/Area,915,2012,   3,   3,   4,   4,   3,   3,   3,   4,   4,   5,   5,   4,   3,   2,   2,   1,   1,   0,   0,   0,   0
10643,Estimates,Aruba,13,533,Country/Area,915,2013,   3,   3,   4,   4,   3,   3,   3,   4,   4,   5,   5,   4,   3,   2,   2,   1,   1,   0,   0,   0,   0
10644,Estimates,Aruba,13,533,Country/Area,915,2014,   3,   3,   4,   4,   3,   3,   3,   4,   4,   5,   5,   4,   3,   3,   2,   1,   1,   0,   0,   0,   0
10645,Estimates,Aruba,13,533,Country/Area,915,2015,   3,   3,   4,   4,   4,   3,   3,   4,   4,   4,   5,   4,   4,   3,   2,   1,   1,   0,   0,   0,   0
10646,Estimates,Aruba,13,533,Country/Area,915,2016,   3,   3,   3,   4,   4,   3,   3,   4,   4,   4,   5,   4,   4,   3,   2,   1,   1,   0,   0,   0,   0
10647,Estimates,Aruba,13,533,Country/Area,915,2017,   3,   3,   3,   4,   4,   3,   3,   3,   4,   4,   5,   5,   4,   3,   2,   1,   1,   0,   0,   0,   0
10648,Estimates,Aruba,13,533,Country/Area,915,2018,   3,   3,   3,   4,   4,   3,   3,   3,   4,   4,   5,   5,   4,   3,   2,   1,   1,   0,   0,   0,   0
10649,Estimates,Aruba,13,533,Country/Area,915,2019,   3,   3,   3,   4,   4,   3,   3,   3,   4,   4,   5,   5,   4,   3,   2,   1,   1,   0,   0,   0,   0
10650,Estimates,Aruba,13,533,Country/Area,915,2020,   3,   3,   3,   4,   4,   4,   3,   3,   4,   4,   4,   5,   4,   3,   2,   2,   1,   0,   0,   0,   0
10651,Estimates,Bahamas,,44,Country/Area,915,1950,   6,   5,   4,   4,   4,   3,   3,   3,   2,   2,   2,   1,   1,   1,   1,   0,   0,   0,   0,   0,0
10652,Estimates,Bahamas,,44,Country/Area,915,1951,   6,   5,   5,   4,   4,   3,   3,   3,   2,   2,   2,   1,   1,   1,   1,   0,   0,   0,   0,   0,0
10653,Estimates,Bahamas,,44,Country/Area,915,1952,   6,   5,   5,   4,   4,   3,   3,   3,   2,   2,   2,   1,   1,   1,   1,   0,   0,   0,   0,   0,0
10654,Estimates,Bahamas,,44,Country/Area,915,1953,   6,   6,   5,   4,   4,   4,   3,   3,   3,   2,   2,   1,   1,   1,   1,   0,   0,   0,   0,   0,0
10655,Estimates,Bahamas,,44,Country/Area,915,1954,   6,   6,   5,   4,   4,   4,   3,   3,   3,   2,   2,   1,   1,   1,   1,   0,   0,   0,   0,   0,0
10656,Estimates,Bahamas,,44,Country/Area,915,1955,   7,   6,   5,   4,   4,   4,   3,   3,   3,   2,   2,   1,   1,   1,   1,   0,   0,   0,   0,   0,0
10657,Estimates,Bahamas,,44,Country/Area,915,1956,   7,   7,   5,   5,   4,   4,   3,   3,   3,   2,   2,   1,   1,   1,   1,   0,   0,   0,   0,   0,0
10658,Estimates,Bahamas,,44,Country/Area,915,1957,   7,   7,   5,   5,   4,   4,   3,   3,   3,   2,   2,   1,   1,   1,   1,   0,   0,   0,   0,   0,0
10659,Estimates,Bahamas,,44,Country/Area,915,1958,   8,   7,   6,   5,   4,   4,   4,   3,   3,   2,   2,   1,   1,   1,   1,   0,   0,   0,   0,   0,0
10660,Estimates,Bahamas,,44,Country/Area,915,1959,   8,   8,   6,   5,   5,   4,   4,   3,   3,   3,   2,   2,   1,   1,   1,   0,   0,   0,   0,   0,0
10661,Estimates,Bahamas,,44,Country/Area,915,1960,   9,   8,   7,   5,   5,   4,   4,   3,   3,   3,   2,   2,   1,   1,   1,   0,   0,   0,   0,   0,0
10662,Estimates,Bahamas,,44,Country/Area,915,1961,   9,   8,   7,   5,   5,   5,   4,   3,   3,   3,   2,   2,   1,   1,   1,   0,   0,   0,   0,   0,0
10663,Estimates,Bahamas,,44,Country/Area,915,1962,   10,   9,   7,   6,   5,   5,   4,   4,   3,   3,   2,   2,   1,   1,   1,   0,   0,   0,   0,   0,0
10664,Estimates,Bahamas,,44,Country/Area,915,1963,   10,   9,   8,   6,   5,   5,   4,   4,   3,   3,   2,   2,   1,   1,   1,   0,   0,   0,   0,   0,0
10665,Estimates,Bahamas,,44,Country/Area,915,1964,   11,   10,   8,   6,   5,   5,   5,   4,   3,   3,   3,   2,   1,   1,   1,   0,   0,   0,   0,   0,0
10666,Estimates,Bahamas,,44,Country/Area,915,1965,   11,   11,   8,   7,   5,   5,   5,   4,   3,   3,   3,   2,   1,   1,   1,   0,   0,   0,   0,   0,0
10667,Estimates,Bahamas,,44,Country/Area,915,1966,   11,   11,   9,   7,   6,   6,   5,   4,   3,   3,   3,   2,   2,   1,   1,   0,   0,   0,   0,   0,0
10668,Estimates,Bahamas,,44,Country/Area,915,1967,   12,   12,   9,   7,   6,   6,   5,   4,   4,   3,   3,   2,   2,   1,   1,   1,   0,   0,   0,   0,0
10669,Estimates,Bahamas,,44,Country/Area,915,1968,   11,   12,   10,   8,   6,   6,   6,   5,   4,   3,   3,   2,   2,   1,   1,   1,   0,   0,   0,   0,0
10670,Estimates,Bahamas,,44,Country/Area,915,1969,   11,   13,   10,   8,   7,   6,   6,   5,   4,   3,   3,   2,   2,   1,   1,   1,   0,   0,   0,   0,0
10671,Estimates,Bahamas,,44,Country/Area,915,1970,   11,   13,   11,   8,   7,   6,   6,   5,   4,   3,   3,   3,   2,   1,   1,   1,   0,   0,   0,   0,0
10672,Estimates,Bahamas,,44,Country/Area,915,1971,   11,   13,   11,   9,   7,   6,   6,   5,   4,   3,   3,   3,   2,   1,   1,   1,   0,   0,   0,   0,0
10673,Estimates,Bahamas,,44,Country/Area,915,1972,   11,   13,   12,   9,   8,   7,   6,   5,   4,   4,   3,   3,   2,   2,   1,   1,   0,   0,   0,   0,0
10674,Estimates,Bahamas,,44,Country/Area,915,1973,   12,   13,   12,   9,   8,   7,   6,   5,   4,   4,   3,   3,   2,   2,   1,   1,   0,   0,   0,   0,0
10675,Estimates,Bahamas,,44,Country/Area,915,1974,   12,   13,   13,   9,   8,   7,   6,   5,   5,   4,   3,   3,   2,   2,   1,   1,   0,   0,   0,   0,0
10676,Estimates,Bahamas,,44,Country/Area,915,1975,   12,   13,   13,   10,   8,   8,   6,   6,   5,   4,   3,   3,   2,   2,   1,   1,   0,   0,   0,   0,0
10677,Estimates,Bahamas,,44,Country/Area,915,1976,   13,   12,   13,   10,   9,   8,   7,   6,   5,   4,   3,   3,   2,   2,   1,   1,   0,   0,   0,   0,0
10678,Estimates,Bahamas,,44,Country/Area,915,1977,   13,   12,   13,   11,   9,   8,   7,   6,   5,   4,   3,   3,   2,   2,   1,   1,   0,   0,   0,   0,0
10679,Estimates,Bahamas,,44,Country/Area,915,1978,   12,   13,   13,   12,   9,   8,   7,   6,   5,   4,   3,   3,   2,   2,   1,   1,   0,   0,   0,   0,   0
10680,Estimates,Bahamas,,44,Country/Area,915,1979,   12,   13,   13,   13,   10,   8,   7,   6,   5,   4,   3,   3,   2,   2,   1,   1,   0,   0,   0,   0,   0
10681,Estimates,Bahamas,,44,Country/Area,915,1980,   12,   13,   13,   13,   11,   9,   7,   6,   5,   4,   3,   3,   2,   2,   1,   1,   0,   0,   0,   0,   0
10682,Estimates,Bahamas,,44,Country/Area,915,1981,   12,   13,   13,   13,   11,   9,   7,   6,   5,   4,   4,   3,   2,   2,   1,   1,   0,   0,   0,   0,   0
10683,Estimates,Bahamas,,44,Country/Area,915,1982,   13,   13,   13,   13,   12,   9,   8,   6,   5,   5,   4,   3,   2,   2,   2,   1,   0,   0,   0,   0,   0
10684,Estimates,Bahamas,,44,Country/Area,915,1983,   13,   13,   13,   13,   12,   10,   8,   7,   5,   5,   4,   3,   2,   2,   2,   1,   0,   0,   0,   0,   0
10685,Estimates,Bahamas,,44,Country/Area,915,1984,   14,   13,   13,   13,   13,   10,   8,   7,   6,   5,   4,   3,   2,   2,   2,   1,   1,   0,   0,   0,   0
10686,Estimates,Bahamas,,44,Country/Area,915,1985,   15,   13,   13,   13,   13,   11,   9,   7,   6,   5,   4,   3,   2,   2,   2,   1,   1,   0,   0,   0,   0
10687,Estimates,Bahamas,,44,Country/Area,915,1986,   15,   13,   13,   13,   13,   11,   9,   7,   6,   5,   4,   3,   3,   2,   2,   1,   1,   0,   0,   0,   0
10688,Estimates,Bahamas,,44,Country/Area,915,1987,   15,   13,   13,   13,   13,   12,   9,   8,   6,   5,   4,   3,   3,   2,   2,   1,   1,   0,   0,   0,   0
10689,Estimates,Bahamas,,44,Country/Area,915,1988,   15,   13,   13,   13,   13,   12,   10,   8,   6,   5,   5,   4,   3,   2,   2,   1,   1,   0,   0,   0,   0
10690,Estimates,Bahamas,,44,Country/Area,915,1989,   14,   14,   12,   13,   13,   13,   10,   8,   7,   5,   5,   4,   3,   2,   2,   1,   1,   0,   0,   0,   0
10691,Estimates,Bahamas,,44,Country/Area,915,1990,   14,   14,   12,   13,   12,   13,   10,   8,   7,   6,   5,   4,   3,   2,   2,   1,   1,   0,   0,   0,   0
10692,Estimates,Bahamas,,44,Country/Area,915,1991,   14,   15,   13,   13,   13,   13,   11,   9,   7,   6,   5,   4,   3,   2,   2,   1,   1,   0,   0,   0,   0
10693,Estimates,Bahamas,,44,Country/Area,915,1992,   14,   15,   13,   13,   13,   13,   12,   9,   8,   6,   5,   4,   3,   2,   2,   1,   1,   0,   0,   0,   0
10694,Estimates,Bahamas,,44,Country/Area,915,1993,   14,   14,   14,   13,   13,   13,   12,   10,   8,   6,   5,   4,   3,   3,   2,   1,   1,   0,   0,   0,   0
10695,Estimates,Bahamas,,44,Country/Area,915,1994,   15,   14,   14,   13,   13,   12,   12,   10,   8,   7,   5,   5,   4,   3,   2,   1,   1,   0,   0,   0,   0
10696,Estimates,Bahamas,,44,Country/Area,915,1995,   15,   14,   14,   13,   13,   12,   13,   10,   9,   7,   6,   5,   4,   3,   2,   1,   1,   0,   0,   0,   0
10697,Estimates,Bahamas,,44,Country/Area,915,1996,   15,   14,   14,   13,   13,   12,   13,   11,   9,   7,   6,   5,   4,   3,   2,   1,   1,   0,   0,   0,   0
10698,Estimates,Bahamas,,44,Country/Area,915,1997,   15,   14,   14,   13,   13,   13,   13,   12,   9,   8,   6,   5,   4,   3,   2,   1,   1,   0,   0,   0,   0
10699,Estimates,Bahamas,,44,Country/Area,915,1998,   15,   15,   14,   13,   12,   13,   13,   12,   10,   8,   6,   5,   4,   3,   2,   2,   1,   0,   0,   0,   0
10700,Estimates,Bahamas,,44,Country/Area,915,1999,   14,   15,   14,   14,   12,   13,   12,   13,   10,   8,   6,   5,   4,   3,   2,   2,   1,   0,   0,   0,   0
10701,Estimates,Bahamas,,44,Country/Area,915,2000,   14,   15,   14,   14,   12,   13,   12,   13,   11,   9,   7,   5,   4,   3,   2,   2,   1,   1,   0,   0,   0
10702,Estimates,Bahamas,,44,Country/Area,915,2001,   14,   15,   15,   14,   12,   13,   13,   13,   11,   9,   7,   5,   5,   4,   3,   2,   1,   1,   0,   0,   0
10703,Estimates,Bahamas,,44,Country/Area,915,2002,   14,   15,   15,   14,   13,   13,   13,   13,   12,   10,   7,   6,   5,   4,   3,   2,   1,   1,   0,   0,   0
10704,Estimates,Bahamas,,44,Country/Area,915,2003,   14,   15,   15,   14,   13,   13,   13,   13,   12,   10,   8,   6,   5,   4,   3,   2,   1,   1,   0,   0,   0
10705,Estimates,Bahamas,,44,Country/Area,915,2004,   14,   15,   15,   14,   13,   13,   13,   14,   12,   10,   8,   6,   5,   4,   3,   2,   1,   1,   0,   0,   0
10706,Estimates,Bahamas,,44,Country/Area,915,2005,   15,   16,   15,   15,   13,   13,   13,   14,   12,   11,   8,   6,   5,   4,   3,   2,   1,   1,   0,   0,   0
10707,Estimates,Bahamas,,44,Country/Area,915,2006,   15,   16,   15,   15,   13,   14,   14,   14,   13,   11,   9,   6,   5,   4,   3,   2,   1,   1,   0,   0,   0
10708,Estimates,Bahamas,,44,Country/Area,915,2007,   15,   16,   16,   15,   14,   14,   14,   14,   13,   12,   9,   7,   5,   4,   3,   2,   1,   1,   0,   0,   0
10709,Estimates,Bahamas,,44,Country/Area,915,2008,   15,   16,   16,   15,   14,   14,   14,   14,   14,   12,   9,   7,   5,   4,   3,   2,   1,   1,   0,   0,   0
10710,Estimates,Bahamas,,44,Country/Area,915,2009,   16,   16,   16,   15,   14,   14,   14,   15,   14,   13,   10,   7,   5,   4,   3,   2,   1,   1,   0,   0,   0
10711,Estimates,Bahamas,,44,Country/Area,915,2010,   16,   16,   16,   16,   14,   14,   14,   15,   14,   13,   10,   7,   5,   5,   3,   2,   1,   1,   0,   0,   0
10712,Estimates,Bahamas,,44,Country/Area,915,2011,   15,   16,   16,   16,   14,   14,   14,   15,   14,   13,   11,   8,   6,   5,   3,   2,   1,   1,   0,   0,   0
10713,Estimates,Bahamas,,44,Country/Area,915,2012,   15,   16,   16,   16,   14,   14,   14,   15,   14,   13,   12,   8,   6,   5,   4,   2,   1,   1,   0,   0,   0
10714,Estimates,Bahamas,,44,Country/Area,915,2013,   14,   16,   16,   16,   15,   14,   14,   15,   15,   13,   12,   9,   6,   5,   4,   2,   1,   1,   0,   0,   0
10715,Estimates,Bahamas,,44,Country/Area,915,2014,   13,   16,   16,   16,   16,   14,   14,   15,   15,   13,   13,   9,   7,   5,   4,   3,   1,   1,   0,   0,   0
10716,Estimates,Bahamas,,44,Country/Area,915,2015,   13,   16,   16,   16,   16,   14,   14,   14,   15,   14,   13,   10,   7,   5,   4,   3,   1,   1,   0,   0,   0
10717,Estimates,Bahamas,,44,Country/Area,915,2016,   12,   15,   16,   16,   16,   14,   14,   14,   15,   14,   13,   11,   7,   5,   4,   3,   2,   1,   0,   0,   0
10718,Estimates,Bahamas,,44,Country/Area,915,2017,   12,   15,   16,   16,   17,   15,   14,   14,   15,   14,   13,   11,   8,   5,   4,   3,   2,   1,   0,   0,   0
10719,Estimates,Bahamas,,44,Country/Area,915,2018,   13,   14,   16,   16,   17,   15,   14,   14,   15,   15,   13,   12,   8,   6,   4,   3,   2,   1,   0,   0,   0
10720,Estimates,Bahamas,,44,Country/Area,915,2019,   13,   13,   16,   16,   17,   16,   14,   14,   15,   15,   13,   12,   9,   6,   4,   3,   2,   1,   0,   0,   0
10721,Estimates,Bahamas,,44,Country/Area,915,2020,   13,   13,   16,   16,   17,   17,   14,   14,   14,   15,   13,   13,   10,   6,   4,   3,   2,   1,   0,   0,   0
10722,Estimates,Barbados,,52,Country/Area,915,1950,   13,   11,   11,   10,   9,   8,   8,   8,   7,   7,   5,   4,   4,   3,   3,   2,   1,   0,   0,   0,   0
10723,Estimates,Barbados,,52,Country/Area,915,1951,   14,   11,   11,   10,   9,   8,   8,   8,   7,   7,   5,   4,   4,   3,   3,   2,   1,   0,   0,   0,   0
10724,Estimates,Barbados,,52,Country/Area,915,1952,   14,   12,   11,   10,   9,   8,   8,   8,   7,   7,   6,   4,   4,   3,   3,   2,   1,   0,   0,   0,   0
10725,Estimates,Barbados,,52,Country/Area,915,1953,   15,   12,   11,   10,   9,   8,   8,   8,   8,   7,   6,   5,   4,   3,   3,   2,   1,   0,   0,   0,   0
10726,Estimates,Barbados,,52,Country/Area,915,1954,   15,   13,   11,   10,   9,   8,   7,   7,   7,   7,   6,   5,   4,   3,   3,   2,   1,   0,   0,   0,   0
10727,Estimates,Barbados,,52,Country/Area,915,1955,   16,   13,   11,   10,   9,   8,   7,   7,   7,   7,   6,   5,   4,   3,   3,   2,   1,   0,   0,   0,   0
10728,Estimates,Barbados,,52,Country/Area,915,1956,   16,   14,   12,   10,   9,   8,   7,   7,   7,   7,   6,   5,   4,   3,   3,   2,   1,   1,   0,   0,   0
10729,Estimates,Barbados,,52,Country/Area,915,1957,   16,   14,   12,   10,   9,   8,   7,   7,   7,   7,   6,   5,   5,   3,   3,   2,   1,   1,   0,   0,   0
10730,Estimates,Barbados,,52,Country/Area,915,1958,   16,   15,   13,   10,   9,   8,   7,   7,   7,   7,   6,   6,   5,   4,   3,   2,   1,   1,   0,   0,   0
10731,Estimates,Barbados,,52,Country/Area,915,1959,   16,   15,   13,   10,   9,   8,   8,   7,   7,   6,   6,   6,   5,   4,   3,   2,   1,   1,   0,   0,   0
10732,Estimates,Barbados,,52,Country/Area,915,1960,   16,   15,   14,   11,   9,   8,   8,   7,   7,   6,   6,   6,   5,   5,   3,   2,   1,   1,   0,   0,   0
10733,Estimates,Barbados,,52,Country/Area,915,1961,   17,   15,   14,   11,   9,   8,   8,   7,   7,   6,   6,   6,   5,   5,   3,   2,   1,   1,   0,   0,   0
10734,Estimates,Barbados,,52,Country/Area,915,1962,   17,   15,   14,   11,   8,   7,   7,   7,   7,   6,   6,   6,   5,   4,   3,   2,   1,   1,   0,   0,   0
10735,Estimates,Barbados,,52,Country/Area,915,1963,   17,   15,   14,   11,   8,   7,   7,   7,   6,   6,   6,   6,   5,   4,   3,   2,   1,   1,   0,   0,   0
10736,Estimates,Barbados,,52,Country/Area,915,1964,   16,   16,   14,   12,   8,   7,   7,   7,   6,   6,   6,   6,   5,   4,   4,   2,   1,   0,   0,   0,   0
10737,Estimates,Barbados,,52,Country/Area,915,1965,   16,   16,   14,   12,   8,   7,   7,   7,   6,   6,   6,   5,   5,   4,   4,   2,   1,   0,   0,   0,   0
10738,Estimates,Barbados,,52,Country/Area,915,1966,   16,   16,   15,   12,   8,   7,   6,   7,   6,   6,   6,   5,   5,   4,   4,   2,   1,   1,   0,   0,   0
10739,Estimates,Barbados,,52,Country/Area,915,1967,   15,   16,   15,   12,   9,   7,   6,   7,   6,   6,   6,   5,   5,   4,   3,   2,   1,   1,   0,   0,   0
10740,Estimates,Barbados,,52,Country/Area,915,1968,   14,   16,   15,   12,   9,   6,   6,   6,   6,   6,   6,   5,   5,   4,   3,   2,   1,   1,   0,   0,   0
10741,Estimates,Barbados,,52,Country/Area,915,1969,   14,   16,   15,   13,   9,   6,   6,   6,   6,   6,   6,   6,   5,   5,   3,   2,   1,   1,   0,   0,   0
10742,Estimates,Barbados,,52,Country/Area,915,1970,   13,   16,   15,   13,   10,   6,   6,   6,   6,   6,   6,   6,   5,   5,   3,   2,   2,   1,   0,   0,   0
10743,Estimates,Barbados,,52,Country/Area,915,1971,   12,   15,   16,   13,   10,   7,   6,   6,   6,   6,   6,   6,   5,   5,   4,   2,   2,   1,   0,   0,   0
10744,Estimates,Barbados,,52,Country/Area,915,1972,   12,   15,   16,   14,   11,   8,   6,   6,   6,   6,   6,   5,   5,   5,   4,   2,   1,   1,   0,   0,   0
10745,Estimates,Barbados,,52,Country/Area,915,1973,   11,   14,   15,   14,   11,   8,   6,   6,   6,   6,   6,   5,   5,   5,   4,   2,   1,   1,   0,   0,   0
10746,Estimates,Barbados,,52,Country/Area,915,1974,   11,   13,   15,   14,   11,   9,   7,   5,   6,   6,   6,   5,   5,   5,   4,   3,   1,   1,   0,   0,   0
10747,Estimates,Barbados,,52,Country/Area,915,1975,   11,   12,   15,   15,   11,   9,   7,   5,   6,   6,   6,   5,   5,   6,   4,   3,   1,   1,   0,   0,   0
10748,Estimates,Barbados,,52,Country/Area,915,1976,   11,   12,   14,   15,   12,   9,   7,   6,   6,   6,   6,   5,   5,   6,   4,   3,   1,   1,   0,   0,   0
10749,Estimates,Barbados,,52,Country/Area,915,1977,   11,   12,   14,   15,   13,   10,   8,   6,   5,   6,   6,   5,   5,   5,   4,   3,   2,   1,   0,   0,   0
10750,Estimates,Barbados,,52,Country/Area,915,1978,   11,   13,   14,   15,   13,   10,   8,   6,   5,   6,   6,   5,   5,   5,   4,   3,   2,   1,   0,   0,   0
10751,Estimates,Barbados,,52,Country/Area,915,1979,   11,   13,   13,   14,   13,   11,   8,   6,   5,   5,   6,   5,   5,   5,   4,   3,   2,   1,   0,   0,   0
10752,Estimates,Barbados,,52,Country/Area,915,1980,   11,   13,   13,   14,   13,   11,   8,   6,   6,   5,   6,   5,   5,   5,   4,   3,   2,   1,   0,   0,   0
10753,Estimates,Barbados,,52,Country/Area,915,1981,   10,   13,   13,   14,   14,   11,   9,   6,   6,   5,   6,   5,   5,   5,   4,   3,   3,   1,   0,   0,   0
10754,Estimates,Barbados,,52,Country/Area,915,1982,   10,   12,   13,   14,   14,   12,   9,   7,   6,   5,   5,   5,   5,   5,   4,   3,   2,   1,   0,   0,   0
10755,Estimates,Barbados,,52,Country/Area,915,1983,   10,   12,   13,   13,   14,   12,   10,   7,   6,   5,   5,   5,   5,   5,   4,   3,   2,   1,   0,   0,   0
10756,Estimates,Barbados,,52,Country/Area,915,1984,   10,   11,   13,   13,   14,   12,   10,   8,   6,   5,   5,   5,   5,   5,   4,   3,   2,   1,   0,   0,   0
10757,Estimates,Barbados,,52,Country/Area,915,1985,   10,   11,   13,   13,   14,   13,   10,   8,   6,   5,   5,   5,   5,   5,   4,   3,   2,   1,   0,   0,   0
10758,Estimates,Barbados,,52,Country/Area,915,1986,   11,   10,   12,   13,   13,   13,   11,   8,   6,   5,   5,   5,   5,   5,   4,   3,   2,   1,   0,   0,   0
10759,Estimates,Barbados,,52,Country/Area,915,1987,   11,   10,   12,   13,   13,   13,   11,   9,   6,   5,   5,   5,   5,   4,   4,   3,   2,   1,   0,   0,   0
10760,Estimates,Barbados,,52,Country/Area,915,1988,   10,   10,   11,   13,   13,   13,   12,   9,   7,   5,   5,   5,   5,   4,   4,   4,   2,   1,   0,   0,   0
10761,Estimates,Barbados,,52,Country/Area,915,1989,   10,   10,   11,   13,   12,   13,   12,   10,   7,   5,   5,   5,   5,   4,   4,   4,   2,   1,   1,   0,   0
10762,Estimates,Barbados,,52,Country/Area,915,1990,   10,   10,   10,   13,   12,   13,   12,   10,   8,   6,   5,   5,   5,   4,   4,   4,   2,   1,   1,   0,   0
10763,Estimates,Barbados,,52,Country/Area,915,1991,   10,   10,   10,   12,   12,   13,   12,   10,   8,   6,   5,   5,   5,   4,   4,   4,   2,   1,   1,   0,   0
10764,Estimates,Barbados,,52,Country/Area,915,1992,   10,   10,   10,   11,   12,   12,   12,   11,   9,   6,   5,   5,   5,   5,   4,   4,   3,   1,   1,   0,   0
10765,Estimates,Barbados,,52,Country/Area,915,1993,   10,   10,   10,   11,   12,   12,   13,   11,   9,   7,   5,   5,   5,   5,   4,   4,   3,   1,   1,   0,   0
10766,Estimates,Barbados,,52,Country/Area,915,1994,   10,   10,   10,   10,   12,   12,   13,   11,   9,   7,   5,   5,   5,   5,   4,   4,   3,   1,   1,   0,   0
10767,Estimates,Barbados,,52,Country/Area,915,1995,   10,   10,   10,   10,   12,   12,   12,   12,   10,   8,   6,   5,   5,   5,   4,   4,   3,   1,   1,   0,   0
10768,Estimates,Barbados,,52,Country/Area,915,1996,   10,   10,   10,   10,   11,   11,   12,   12,   10,   8,   6,   5,   5,   5,   4,   3,   3,   2,   1,   0,   0
10769,Estimates,Barbados,,52,Country/Area,915,1997,   10,   10,   10,   10,   11,   11,   12,   12,   10,   8,   6,   5,   5,   5,   4,   3,   3,   2,   1,   0,   0
10770,Estimates,Barbados,,52,Country/Area,915,1998,   9,   10,   10,   10,   10,   11,   12,   12,   11,   9,   7,   5,   5,   5,   4,   3,   3,   2,   1,   0,   0
10771,Estimates,Barbados,,52,Country/Area,915,1999,   9,   10,   10,   10,   10,   11,   11,   12,   11,   9,   7,   5,   5,   5,   5,   4,   3,   2,   1,   0,   0
10772,Estimates,Barbados,,52,Country/Area,915,2000,   9,   10,   10,   10,   10,   11,   11,   12,   11,   9,   8,   6,   5,   5,   5,   4,   3,   2,   1,   0,   0
10773,Estimates,Barbados,,52,Country/Area,915,2001,   9,   10,   10,   10,   10,   11,   11,   12,   12,   10,   8,   6,   5,   5,   5,   4,   3,   2,   1,   0,   0
10774,Estimates,Barbados,,52,Country/Area,915,2002,   9,   10,   10,   10,   10,   10,   11,   11,   12,   10,   8,   6,   5,   5,   5,   4,   3,   2,   1,   0,   0
10775,Estimates,Barbados,,52,Country/Area,915,2003,   9,   10,   10,   10,   10,   10,   11,   11,   12,   10,   9,   7,   5,   5,   5,   4,   3,   2,   1,   0,   0
10776,Estimates,Barbados,,52,Country/Area,915,2004,   9,   9,   10,   10,   10,   10,   11,   11,   12,   11,   9,   7,   5,   5,   5,   4,   3,   2,   1,   0,   0
